material_id,formula,tc,cif_path
mp-567590,Lu1Os2,3.49,data\structures\3DSC_CIFs\MP\mp-567590.cif
mp-1206796,Lu1Pb1Pd2,2.4,data\structures\3DSC_CIFs\MP\mp-1206796.cif
mp-3507,Lu1Pd2Si2,0.635,data\structures\3DSC_CIFs\MP\mp-3507.cif
mp-5181,Lu1Pd2Sn1,2.91,data\structures\3DSC_CIFs\MP\mp-5181.cif
mp-7109,Lu1Pt2Si2,1.85,data\structures\3DSC_CIFs\MP\mp-7109.cif
mp-377,Lu1Rh1,0.0,data\structures\3DSC_CIFs\MP\mp-377.cif
mp-1728,Lu1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-1728.cif
mp-3108,Lu1Rh2Si2,0.0,data\structures\3DSC_CIFs\MP\mp-3108.cif
mp-865378,Lu1Rh2Sn1,2.9,data\structures\3DSC_CIFs\MP\mp-865378.cif
mp-568630,Lu1Ru2,1.3166666666666669,data\structures\3DSC_CIFs\MP\mp-568630.cif
mp-10453,Lu1Ru2Si2,2.4,data\structures\3DSC_CIFs\MP\mp-10453.cif
mp-656,Lu1S1,1.1,data\structures\3DSC_CIFs\MP\mp-656.cif
mp-414,Lu1Se1,0.56,data\structures\3DSC_CIFs\MP\mp-414.cif
mp-973668,Lu1Si3,6.78,data\structures\3DSC_CIFs\MP\mp-973668.cif
mp-1095487,Lu1Tc2,9.9,data\structures\3DSC_CIFs\MP\mp-1095487.cif
mp-1185504,Lu1Te1,0.0,data\structures\3DSC_CIFs\MP\mp-1185504.cif
mp-1105977,Lu2Ni3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1105977.cif
mp-865778,Lu2Rh1,0.0,data\structures\3DSC_CIFs\MP\mp-865778.cif
mp-1210757,Lu3Rh1,0.0,data\structures\3DSC_CIFs\MP\mp-1210757.cif
mp-1103,Lu3Si5,7.0,data\structures\3DSC_CIFs\MP\mp-1103.cif
mp-11498,Mg0.47Tl0.53,2.75,data\structures\3DSC_CIFs\MP\mp-11498.cif
mp-615,Mg1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-615.cif
mp-978268,Mg1Zn1,0.925,data\structures\3DSC_CIFs\MP\mp-978268.cif
mp-1988,Mg24Y5,0.0,data\structures\3DSC_CIFs\MP\mp-1988.cif
mp-20724,Mg2Pb1,5.6,data\structures\3DSC_CIFs\MP\mp-20724.cif
mp-30784,Mg2Zn11,0.88,data\structures\3DSC_CIFs\MP\mp-30784.cif
mp-978269,Mg2Zn3,0.76,data\structures\3DSC_CIFs\MP\mp-978269.cif
mp-570457,Mg6Ni16Si7,0.0,data\structures\3DSC_CIFs\MP\mp-570457.cif
mp-1094451,Mg7Zn3,0.28,data\structures\3DSC_CIFs\MP\mp-1094451.cif
mp-11501,Mn0.24Ni0.76,0.0,data\structures\3DSC_CIFs\MP\mp-11501.cif
mp-865045,Mn0.2Ru0.8,0.0,data\structures\3DSC_CIFs\MP\mp-865045.cif
mp-1215315,Mn1Ni1Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-1215315.cif
mp-2662,Mn1P1,0.94,data\structures\3DSC_CIFs\MP\mp-2662.cif
mp-786,Mn1Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-786.cif
mp-20086,Mn1Sn2,0.0,data\structures\3DSC_CIFs\MP\mp-20086.cif
mp-568195,Mn1U6,2.4525,data\structures\3DSC_CIFs\MP\mp-568195.cif
mp-1172875,Mn2O3,0.0,data\structures\3DSC_CIFs\MP\mp-1172875.cif
mp-20211,Mn3Si1,0.0,data\structures\3DSC_CIFs\MP\mp-20211.cif
mp-1187395,Mo0.3Tc0.7,12.0,data\structures\3DSC_CIFs\MP\mp-1187395.cif
mp-1207454,Mo0.2Zr0.8,4.64,data\structures\3DSC_CIFs\MP\mp-1207454.cif
mp-974589,Mo30Re70,7.62,data\structures\3DSC_CIFs\MP\mp-974589.cif
mp-975834,Mo0.2Ru0.8,1.66,data\structures\3DSC_CIFs\MP\mp-975834.cif
mp-1217419,Mo0.25Tc0.75,15.8,data\structures\3DSC_CIFs\MP\mp-1217419.cif
mp-714883,Mo0.28O0.72,0.0,data\structures\3DSC_CIFs\MP\mp-714883.cif
mp-30787,Mo0.28Rh0.72,0.03,data\structures\3DSC_CIFs\MP\mp-30787.cif
mp-978525,Mo0.3Si1,11.7,data\structures\3DSC_CIFs\MP\mp-978525.cif
mp-30789,Mo0.3U0.7,1.97,data\structures\3DSC_CIFs\MP\mp-30789.cif
mp-1219485,Mo0.5Re0.5,7.325,data\structures\3DSC_CIFs\MP\mp-1219485.cif
mp-1217398,Mo0.45Tc0.55,14.0,data\structures\3DSC_CIFs\MP\mp-1217398.cif
mp-1219297,Mo0.4Re0.6,6.245,data\structures\3DSC_CIFs\MP\mp-1219297.cif
mp-1065115,Mo0.5Pb0.5,3.52,data\structures\3DSC_CIFs\MP\mp-1065115.cif
mp-1221413,Mo0.5Pd0.5,3.52,data\structures\3DSC_CIFs\MP\mp-1221413.cif
mp-12595,Mo0.5Rh0.5,1.91,data\structures\3DSC_CIFs\MP\mp-12595.cif
mp-1216323,Mo0.5V0.5,0.11,data\structures\3DSC_CIFs\MP\mp-1216323.cif
mp-2049,Mo2Zr1,3.42875,data\structures\3DSC_CIFs\MP\mp-2049.cif
mp-1232,Mo0.8Pt0.2,4.56,data\structures\3DSC_CIFs\MP\mp-1232.cif
mp-1221651,Mo0.6Ru0.4,7.566666666666666,data\structures\3DSC_CIFs\MP\mp-1221651.cif
mp-1219493,Mo0.75Re0.25,10.0,data\structures\3DSC_CIFs\MP\mp-1219493.cif
mp-1221387,Mo0.75W0.75,0.0,data\structures\3DSC_CIFs\MP\mp-1221387.cif
mp-1275,Mo3Si1,1.402,data\structures\3DSC_CIFs\MP\mp-1275.cif
mp-1181019,Mo1,0.9148,data\structures\3DSC_CIFs\MP\mp-1181019.cif
mp-1199740,Mo15Na2Se19,0.0,data\structures\3DSC_CIFs\MP\mp-1199740.cif
mp-1221553,Mo15Na3Se19,0.0,data\structures\3DSC_CIFs\MP\mp-1221553.cif
mp-1200386,Mo15Pb2Se19,0.0,data\structures\3DSC_CIFs\MP\mp-1200386.cif
mp-570170,Mo15Se19,4.3,data\structures\3DSC_CIFs\MP\mp-570170.cif
mp-1199886,Mo15Se19Sn2,0.0,data\structures\3DSC_CIFs\MP\mp-1199886.cif
mp-7632,Mo1Ni1P1,15.5,data\structures\3DSC_CIFs\MP\mp-7632.cif
mp-10208,Mo1Ni1P2,0.0,data\structures\3DSC_CIFs\MP\mp-10208.cif
mp-219,Mo4P3,2.833333333333333,data\structures\3DSC_CIFs\MP\mp-219.cif
mp-22451,Mo1P1Ru1,15.5,data\structures\3DSC_CIFs\MP\mp-22451.cif
mp-1887,Mo1P2,0.0,data\structures\3DSC_CIFs\MP\mp-1887.cif
mp-952,Mo1Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-952.cif
mp-1219135,Mo1Re4,7.85,data\structures\3DSC_CIFs\MP\mp-1219135.cif
mp-1221386,Mo1Ru1,10.0,data\structures\3DSC_CIFs\MP\mp-1221386.cif
mp-2815,Mo2S3,0.0,data\structures\3DSC_CIFs\MP\mp-2815.cif
mp-1027692,Mo1Se2,0.0,data\structures\3DSC_CIFs\MP\mp-1027692.cif
mp-2592,Mo1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-2592.cif
mp-1030319,Mo1Te2,2.1678571428571427,data\structures\3DSC_CIFs\MP\mp-1030319.cif
mp-1096197,Mo25Nb25Ti50,4.3,data\structures\3DSC_CIFs\MP\mp-1096197.cif
mp-27953,Mo2N1,5.066666666666666,data\structures\3DSC_CIFs\MP\mp-27953.cif
mp-1219132,Mo2Re4Se8,0.0,data\structures\3DSC_CIFs\MP\mp-1219132.cif
mp-801,Mo3Os1,11.318,data\structures\3DSC_CIFs\MP\mp-801.cif
mp-10004,Mo3P1,5.984999999999999,data\structures\3DSC_CIFs\MP\mp-10004.cif
mp-1221501,Mo3S2Se2,3.3,data\structures\3DSC_CIFs\MP\mp-1221501.cif
mp-1521,Mo3Sb7,2.8646666666666665,data\structures\3DSC_CIFs\MP\mp-1521.cif
mp-1087230,Mo3Si2,0.0,data\structures\3DSC_CIFs\MP\mp-1087230.cif
mp-30788,Mo3Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-30788.cif
mp-16096,Mo3Te3Tl1,5.84,data\structures\3DSC_CIFs\MP\mp-16096.cif
mp-8601,Mo3Te4,0.0,data\structures\3DSC_CIFs\MP\mp-8601.cif
mp-30790,Mo3Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-30790.cif
mp-1219145,Mo4Re2Te8,3.5,data\structures\3DSC_CIFs\MP\mp-1219145.cif
mp-1221499,Mo4Ru2Se8,0.0,data\structures\3DSC_CIFs\MP\mp-1221499.cif
mp-1217418,Mo4Ru2Te8,0.0,data\structures\3DSC_CIFs\MP\mp-1217418.cif
mp-21021,Mo6Se8,6.274285714285715,data\structures\3DSC_CIFs\MP\mp-21021.cif
mp-1221492,Mo5O2,0.0,data\structures\3DSC_CIFs\MP\mp-1221492.cif
mp-1186069,Mo6Na2Se6,0.0,data\structures\3DSC_CIFs\MP\mp-1186069.cif
mp-1103989,Mo6Nd1S8,3.5,data\structures\3DSC_CIFs\MP\mp-1103989.cif
mp-1103921,Mo6Se8Yb1,6.0,data\structures\3DSC_CIFs\MP\mp-1103921.cif
mp-22721,Mo6Pb1Se8,3.77,data\structures\3DSC_CIFs\MP\mp-22721.cif
mp-1221608,Mo6Pb1S4Se4,3.2,data\structures\3DSC_CIFs\MP\mp-1221608.cif
mp-555066,Mo6Pb1S8,12.45,data\structures\3DSC_CIFs\MP\mp-555066.cif
mp-1104449,Mo6Pr1S8,2.55,data\structures\3DSC_CIFs\MP\mp-1104449.cif
mp-1103685,Mo6Rb2Se6,0.0,data\structures\3DSC_CIFs\MP\mp-1103685.cif
mp-2164,Mo6S8,1.8,data\structures\3DSC_CIFs\MP\mp-2164.cif
mp-5336,Mo6S8Sn1,12.6,data\structures\3DSC_CIFs\MP\mp-5336.cif
mp-2945,Mo6S8Yb1,8.45,data\structures\3DSC_CIFs\MP\mp-2945.cif
mp-3411,Mo6Se6Tl2,2.2875,data\structures\3DSC_CIFs\MP\mp-3411.cif
mp-1104129,Mo6Se8Sn1,3.4,data\structures\3DSC_CIFs\MP\mp-1104129.cif
mp-1103848,Mo6Se8Y1,6.38,data\structures\3DSC_CIFs\MP\mp-1103848.cif
mp-27413,Mo8P5,5.8,data\structures\3DSC_CIFs\MP\mp-27413.cif
mp-1220726,N0.48Nb1,5.5,data\structures\3DSC_CIFs\MP\mp-1220726.cif
mp-1095618,N0.62Pt0.38,4.21,data\structures\3DSC_CIFs\MP\mp-1095618.cif
mp-1187591,N0.6Ti1,1.17,data\structures\3DSC_CIFs\MP\mp-1187591.cif
mp-1018027,N1V1,8.106666666666667,data\structures\3DSC_CIFs\MP\mp-1018027.cif
mp-492,N1Ti1,5.175000000000001,data\structures\3DSC_CIFs\MP\mp-492.cif
mp-1352,N1Zr1,9.85,data\structures\3DSC_CIFs\MP\mp-1352.cif
mp-2857,N1Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-2857.cif
mp-991,N0.97W1,0.0,data\structures\3DSC_CIFs\MP\mp-991.cif
mp-343,N1Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-343.cif
mp-7234,N6Nb5,0.0,data\structures\3DSC_CIFs\MP\mp-7234.cif
mp-1069270,N1Ni3Zn1,3.0,data\structures\3DSC_CIFs\MP\mp-1069270.cif
mp-235,N1S1,0.26,data\structures\3DSC_CIFs\MP\mp-235.cif
mp-542635,N1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-542635.cif
mp-1079438,N1Ta2,0.0,data\structures\3DSC_CIFs\MP\mp-1079438.cif
mp-834,N1Th1,3.3,data\structures\3DSC_CIFs\MP\mp-834.cif
mp-1865,N1U1,0.0,data\structures\3DSC_CIFs\MP\mp-1865.cif
mp-27943,N1W2,0.0,data\structures\3DSC_CIFs\MP\mp-27943.cif
mp-2114,N1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-2114.cif
mp-467,N4Th3,0.0,data\structures\3DSC_CIFs\MP\mp-467.cif
mp-756681,Na0.1W1O3,0.0,data\structures\3DSC_CIFs\MP\mp-756681.cif
mp-1221403,Na0.2W1O3,3.05,data\structures\3DSC_CIFs\MP\mp-1221403.cif
mp-20555,Na1Pb3,5.62,data\structures\3DSC_CIFs\MP\mp-20555.cif
mp-757364,Na0.33V2O5,7.666666666666667,data\structures\3DSC_CIFs\MP\mp-757364.cif
mp-36529,Na0.3W1O3,0.0,data\structures\3DSC_CIFs\MP\mp-36529.cif
mp-1221395,Na0.5Nb1S2,1.3,data\structures\3DSC_CIFs\MP\mp-1221395.cif
mp-28353,Na1Te1,0.0,data\structures\3DSC_CIFs\MP\mp-28353.cif
mp-6328,Na2Sb2Ti2O1,0.0,data\structures\3DSC_CIFs\MP\mp-6328.cif
mp-7956,Na3Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-7956.cif
mp-972551,Nb0.2U0.8,2.009,data\structures\3DSC_CIFs\MP\mp-972551.cif
mp-1217091,Nb25Ti75,7.2,data\structures\3DSC_CIFs\MP\mp-1217091.cif
mp-1216634,Nb0.5Ti0.5,10.3,data\structures\3DSC_CIFs\MP\mp-1216634.cif
mp-1220322,Nb0.5Re0.5,2.9,data\structures\3DSC_CIFs\MP\mp-1220322.cif
mp-1217892,Nb0.5Ta0.5,6.09,data\structures\3DSC_CIFs\MP\mp-1217892.cif
mp-1963,Nb55Rh45,5.13,data\structures\3DSC_CIFs\MP\mp-1963.cif
mp-1220334,Nb0.5V0.5,4.25,data\structures\3DSC_CIFs\MP\mp-1220334.cif
mp-1220678,Nb0.72Pd0.28,1.89,data\structures\3DSC_CIFs\MP\mp-1220678.cif
mp-1220634,Nb0.69Tc0.31,0.0,data\structures\3DSC_CIFs\MP\mp-1220634.cif
mp-1220677,Nb0.7Ru0.3,0.0,data\structures\3DSC_CIFs\MP\mp-1220677.cif
mp-17848,Nb0.75Si0.25,9.0,data\structures\3DSC_CIFs\MP\mp-17848.cif
mp-10229,Nb0.79Si0.21,9.3,data\structures\3DSC_CIFs\MP\mp-10229.cif
mp-1220401,Nb0.8Pd0.2,1.98,data\structures\3DSC_CIFs\MP\mp-1220401.cif
mp-1094120,Nb1,9.040157894736842,data\structures\3DSC_CIFs\MP\mp-1094120.cif
mp-2449,Nb1.3Rh2.7,0.0,data\structures\3DSC_CIFs\MP\mp-2449.cif
mp-3504,Nb1Ni2Sn1,3.15,data\structures\3DSC_CIFs\MP\mp-3504.cif
mp-2311,Nb1O1,1.38,data\structures\3DSC_CIFs\MP\mp-2311.cif
mp-557057,Nb1O2,0.0,data\structures\3DSC_CIFs\MP\mp-557057.cif
mp-1101948,Nb1P1Rh1,4.25,data\structures\3DSC_CIFs\MP\mp-1101948.cif
mp-1103310,Nb1P1Ru1,0.0,data\structures\3DSC_CIFs\MP\mp-1103310.cif
mp-27471,Nb1P1S1,12.5,data\structures\3DSC_CIFs\MP\mp-27471.cif
mp-7524,Nb1P1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-7524.cif
mp-999376,Nb1Pt1,0.0,data\structures\3DSC_CIFs\MP\mp-999376.cif
mp-10469,Nb1Pt1Si1,1.24,data\structures\3DSC_CIFs\MP\mp-10469.cif
mp-11514,Nb1Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-11514.cif
mp-1189470,Nb1Re1Si1,5.1,data\structures\3DSC_CIFs\MP\mp-1189470.cif
mp-1191559,Nb1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-1191559.cif
mp-1188541,Nb1Ru1Si1,2.65,data\structures\3DSC_CIFs\MP\mp-1188541.cif
mp-11517,Nb1Ru3,13.5,data\structures\3DSC_CIFs\MP\mp-11517.cif
mp-647,Nb1S1,0.0,data\structures\3DSC_CIFs\MP\mp-647.cif
mp-10033,Nb1S2,5.8707142857142856,data\structures\3DSC_CIFs\MP\mp-10033.cif
mp-1190583,Nb1S3,0.0,data\structures\3DSC_CIFs\MP\mp-1190583.cif
mp-1969,Nb1Sb2,0.0,data\structures\3DSC_CIFs\MP\mp-1969.cif
mp-973229,Nb1Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-973229.cif
mp-571133,Nb1Se2,6.621,data\structures\3DSC_CIFs\MP\mp-571133.cif
mp-7597,Nb1Se2.2,6.566666666666666,data\structures\3DSC_CIFs\MP\mp-7597.cif
mp-525,Nb1Se3,3.4275,data\structures\3DSC_CIFs\MP\mp-525.cif
mp-12104,Nb1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-12104.cif
mp-2478,Nb1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-2478.cif
mp-1046,Nb1Sn2,2.64,data\structures\3DSC_CIFs\MP\mp-1046.cif
mp-1186237,Nb1Sn3,18.0,data\structures\3DSC_CIFs\MP\mp-1186237.cif
mp-10339,Nb1Sr0.9O3,0.0,data\structures\3DSC_CIFs\MP\mp-10339.cif
mp-11675,Nb1Te2,1.6,data\structures\3DSC_CIFs\MP\mp-11675.cif
mp-568220,Nb1Te4,0.0,data\structures\3DSC_CIFs\MP\mp-568220.cif
mp-953,Nb1Zn3,0.0,data\structures\3DSC_CIFs\MP\mp-953.cif
mp-1106085,Nb2Pd1S5,6.166666666666667,data\structures\3DSC_CIFs\MP\mp-1106085.cif
mp-561,Nb3Se4,1.876,data\structures\3DSC_CIFs\MP\mp-561.cif
mp-1078996,Nb2Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1078996.cif
mp-1932,Nb3Os1,0.995,data\structures\3DSC_CIFs\MP\mp-1932.cif
mp-1220934,Nb3Os2,1.78,data\structures\3DSC_CIFs\MP\mp-1220934.cif
mp-505528,Nb3P1,2.0,data\structures\3DSC_CIFs\MP\mp-505528.cif
mp-22068,Nb3Pb1,0.0,data\structures\3DSC_CIFs\MP\mp-22068.cif
mp-2663,Nb3Pt1,9.823888888888888,data\structures\3DSC_CIFs\MP\mp-2663.cif
mp-12627,Nb3S4,3.81,data\structures\3DSC_CIFs\MP\mp-12627.cif
mp-2053,Nb3Sb1,2.2,data\structures\3DSC_CIFs\MP\mp-2053.cif
mp-1220364,Nb3Si0.6Sn0.4,6.5,data\structures\3DSC_CIFs\MP\mp-1220364.cif
mp-570751,Nb3Te1,0.0,data\structures\3DSC_CIFs\MP\mp-570751.cif
mp-7564,Nb3Te4,1.7975,data\structures\3DSC_CIFs\MP\mp-7564.cif
mp-22396,Nb4Ni1Si1,7.7,data\structures\3DSC_CIFs\MP\mp-22396.cif
mp-1215202,Nb50Zr50,10.2,data\structures\3DSC_CIFs\MP\mp-1215202.cif
mp-274,Nb5Sb4,8.6,data\structures\3DSC_CIFs\MP\mp-274.cif
mp-13686,Nb5Si3,0.69,data\structures\3DSC_CIFs\MP\mp-13686.cif
mp-30797,Nb5Te4,0.0,data\structures\3DSC_CIFs\MP\mp-30797.cif
mp-3640,Nb6Ni16Si7,0.0,data\structures\3DSC_CIFs\MP\mp-3640.cif
mp-1192223,Nb6Sn5,2.435,data\structures\3DSC_CIFs\MP\mp-1192223.cif
mp-3569,Nd1Os4Sb12,0.0,data\structures\3DSC_CIFs\MP\mp-3569.cif
mp-1206126,Nd1P2Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1206126.cif
mp-1077762,Nd1Pt1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1077762.cif
mp-1084815,Nd1Pt2Si2,0.0,data\structures\3DSC_CIFs\MP\mp-1084815.cif
mp-1102217,Nd1Ru2,0.0,data\structures\3DSC_CIFs\MP\mp-1102217.cif
mp-1189354,Nd1Ru4Sb12,0.0,data\structures\3DSC_CIFs\MP\mp-1189354.cif
mp-884,Nd1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-884.cif
mp-505052,Nd2Ni1O4,0.0,data\structures\3DSC_CIFs\MP\mp-505052.cif
mp-1209907,Nd2Rh3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1209907.cif
mp-438,Nd2S3,0.0,data\structures\3DSC_CIFs\MP\mp-438.cif
mp-1218136,Ni0.08S2Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-1218136.cif
mp-782,Pd1Te2,1.68,data\structures\3DSC_CIFs\MP\mp-782.cif
mp-1727,Si3Sr2,0.55,data\structures\3DSC_CIFs\MP\mp-1727.cif
mp-30809,Ni25Th75,3.7,data\structures\3DSC_CIFs\MP\mp-30809.cif
mp-1218730,Ni0.5Si1.5Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-1218730.cif
mp-1215561,Ni1.5V0.5Zr1,0.43,data\structures\3DSC_CIFs\MP\mp-1215561.cif
mp-5382,Ni16Sc6Si7,0.0,data\structures\3DSC_CIFs\MP\mp-5382.cif
mp-4502,Ni16Si7Ta6,0.0,data\structures\3DSC_CIFs\MP\mp-4502.cif
mp-3337,Ni16Si7Ti6,0.0,data\structures\3DSC_CIFs\MP\mp-3337.cif
mp-1207489,Ni20Zr80,3.47,data\structures\3DSC_CIFs\MP\mp-1207489.cif
mp-19009,Ni1O1,0.0,data\structures\3DSC_CIFs\MP\mp-19009.cif
mp-27844,Ni1P1,0.0,data\structures\3DSC_CIFs\MP\mp-27844.cif
mp-2301,Ni1P3,0.0,data\structures\3DSC_CIFs\MP\mp-2301.cif
mp-505093,Ni1Pr2O4,0.0,data\structures\3DSC_CIFs\MP\mp-505093.cif
mp-1106122,Ni1Pr3,0.0,data\structures\3DSC_CIFs\MP\mp-1106122.cif
mp-1050,Ni1S1,0.0,data\structures\3DSC_CIFs\MP\mp-1050.cif
mp-810,Ni1Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-810.cif
mp-1106023,Ni1Sb3,0.0,data\structures\3DSC_CIFs\MP\mp-1106023.cif
mp-351,Ni1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-351.cif
mp-2291,Ni1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-2291.cif
mp-999145,Ni1Sm1,1.6,data\structures\3DSC_CIFs\MP\mp-999145.cif
mp-1867,Ni1Ta2,0.9,data\structures\3DSC_CIFs\MP\mp-1867.cif
mp-623751,Ni1Tb3,0.0,data\structures\3DSC_CIFs\MP\mp-623751.cif
mp-10264,Ni1Te1,0.0,data\structures\3DSC_CIFs\MP\mp-10264.cif
mp-2578,Ni1Te2,0.0,data\structures\3DSC_CIFs\MP\mp-2578.cif
mp-1048,Ni1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1048.cif
mp-636821,Ni1U6,0.5399999999999999,data\structures\3DSC_CIFs\MP\mp-636821.cif
mp-1188073,Ni27Zr73,3.1,data\structures\3DSC_CIFs\MP\mp-1188073.cif
mp-21167,Ni2P1,0.0,data\structures\3DSC_CIFs\MP\mp-21167.cif
mp-1189201,Ni2P2Sc2Sr4O6,3.525,data\structures\3DSC_CIFs\MP\mp-1189201.cif
mp-29167,Ni2P2Sr1,1.415,data\structures\3DSC_CIFs\MP\mp-29167.cif
mp-4354,Ni2Se2Tl1,3.7,data\structures\3DSC_CIFs\MP\mp-4354.cif
mp-3740,Ni2Sn1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-3740.cif
mp-20864,Ni2Sn1V1,0.0,data\structures\3DSC_CIFs\MP\mp-20864.cif
mp-11532,Ni2Zn11,0.0,data\structures\3DSC_CIFs\MP\mp-11532.cif
mp-2296,Ni3P1,0.0,data\structures\3DSC_CIFs\MP\mp-2296.cif
mp-556,Ni45Zr55,2.0,data\structures\3DSC_CIFs\MP\mp-556.cif
mp-505598,Ni4P2Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-505598.cif
mp-12957,O2,0.65,data\structures\3DSC_CIFs\MP\mp-12957.cif
mp-867264,Os0.3Re0.7,1.54,data\structures\3DSC_CIFs\MP\mp-867264.cif
mp-1186377,Os0.32Rh0.68,0.0376,data\structures\3DSC_CIFs\MP\mp-1186377.cif
mp-1219509,Os0.56Re0.44,0.94,data\structures\3DSC_CIFs\MP\mp-1219509.cif
mp-12778,Os0.5V0.5,5.15,data\structures\3DSC_CIFs\MP\mp-12778.cif
mp-1186374,Os0.8W0.2,0.0,data\structures\3DSC_CIFs\MP\mp-1186374.cif
mp-867141,Os0.81Re0.19,0.73,data\structures\3DSC_CIFs\MP\mp-867141.cif
mp-49,Os10,0.5641666665,data\structures\3DSC_CIFs\MP\mp-49.cif
mp-1095128,Os1P1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1095128.cif
mp-1102976,Os1P1Zr1,5.3525,data\structures\3DSC_CIFs\MP\mp-1102976.cif
mp-2488,Os1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-2488.cif
mp-1105654,Os1Si1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1105654.cif
mp-1103293,Os1Si1Zr1,1.72,data\structures\3DSC_CIFs\MP\mp-1103293.cif
mp-291,Os1Ti1,0.46,data\structures\3DSC_CIFs\MP\mp-291.cif
mp-569310,Os2P2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-569310.cif
mp-5050,Os2Rb1O6,6.318,data\structures\3DSC_CIFs\MP\mp-5050.cif
mp-567612,Os2Sc1,4.6,data\structures\3DSC_CIFs\MP\mp-567612.cif
mp-3166,Os2Si2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-3166.cif
mp-567749,Os2Si2Y1,1.1,data\structures\3DSC_CIFs\MP\mp-567749.cif
mp-1102439,Os2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1102439.cif
mp-570670,Os2Y1,4.7,data\structures\3DSC_CIFs\MP\mp-570670.cif
mp-570684,Os2Zr1,2.966666666666667,data\structures\3DSC_CIFs\MP\mp-570684.cif
mp-569819,Os3Th7,1.51,data\structures\3DSC_CIFs\MP\mp-569819.cif
mp-1193087,Os4Zr11,0.0,data\structures\3DSC_CIFs\MP\mp-1193087.cif
mp-1216056,P0.4S0.6Y1,0.0,data\structures\3DSC_CIFs\MP\mp-1216056.cif
mp-930,P0.95Zr1,4.6,data\structures\3DSC_CIFs\MP\mp-930.cif
mp-1198724,P1,6.6125,data\structures\3DSC_CIFs\MP\mp-1198724.cif
mp-4341,P12Pr1Ru4,1.8,data\structures\3DSC_CIFs\MP\mp-4341.cif
mp-1179841,P1Pb1,7.8,data\structures\3DSC_CIFs\MP\mp-1179841.cif
mp-19879,P1Pd3,0.35,data\structures\3DSC_CIFs\MP\mp-19879.cif
mp-1637,P1Re2,0.0,data\structures\3DSC_CIFs\MP\mp-1637.cif
mp-1095548,P1Rh1Ta1,4.635,data\structures\3DSC_CIFs\MP\mp-1095548.cif
mp-1101753,P1Rh1Zr1,1.525,data\structures\3DSC_CIFs\MP\mp-1101753.cif
mp-2732,P1Rh2,1.3,data\structures\3DSC_CIFs\MP\mp-2732.cif
mp-1103180,P1Ru1Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-1103180.cif
mp-10739,P1Ru1Ti1,1.315,data\structures\3DSC_CIFs\MP\mp-10739.cif
mp-21911,P1Ru2,0.0,data\structures\3DSC_CIFs\MP\mp-21911.cif
mp-1077589,P1S1Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-1077589.cif
mp-7526,P1Sn1,4.0,data\structures\3DSC_CIFs\MP\mp-7526.cif
mp-739,P1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-739.cif
mp-1114,P1V1,0.0,data\structures\3DSC_CIFs\MP\mp-1114.cif
mp-18350,P1V3,0.0,data\structures\3DSC_CIFs\MP\mp-18350.cif
mp-2420,P1W1,0.834,data\structures\3DSC_CIFs\MP\mp-2420.cif
mp-1209828,P1W3,2.76,data\structures\3DSC_CIFs\MP\mp-1209828.cif
